age,gender,country,mascu_sec,working,gnorm_executives,gnorm_nurses,competitiveness,risk_tolerance,depression_score,cgi,male,rand
25,Female,China,,0,Disagree,Agree,5,5,1.25,5,0,.94242305
30,Female,Malaysia,0,1,Strongly agree,Agree,6,4,3.25,3,0,.57800543
41,Female,Japan,0,1,Agree,Agree,5,1,2.5,2,0,.54778969
43,Female,France,0,1,Strongly agree,Strongly agree,5,5,2.5,4,0,.64091647
57,Male,Malaysia,0,1,Agree,Agree,10,10,2.75,8,1,.93484056
18,Male,China,,0,Strongly agree,Strongly agree,5,10,1.75,10,1,.68351948
41,Male,South Africa,0,1,Strongly agree,Agree,9,10,2.25,9,1,.75933927
22,Female,Malaysia,,0,Strongly agree,Agree,6,7,3.25,0,0,.72537816
25,Male,Canada,,0,Disagree,Disagree,2,8,1.75,5,1,.59689653
41,Female,Japan,0,1,Strongly agree,Agree,10,6,4.5,3,0,.69249791
31,Female,China,,0,Disagree,Disagree,7,7,2.25,2,0,.94722575
22,Male,Taiwan,0,1,Agree,Agree,4,9,3.25,7,1,.75360292
31,Male,Canada,0,1,Strongly agree,Strongly agree,3,4,3.5,5,1,.51671994
59,Female,Portugal,0,1,Strongly agree,Strongly agree,6,7,1.75,3,0,.63604611
20,Male,Canada,,0,Agree,Strongly agree,9,10,4.25,9,1,.8281951
18,Female,China,,0,Agree,Agree,1,2,3.25,4,0,.70453316
31,Male,Sweden,0,1,Disagree,Agree,8,6,2,6,1,.82558554
39,Male,Czech Republic,1,1,Strongly agree,Strongly agree,10,7,1,5,1,.78101671
22,Male,Finland,,0,Agree,Agree,6,8,3.5,6,1,.82152867
35,Male,Chile,,1,Agree,Agree,7,6,1.25,9,1,.54625916
32,Female,Malaysia,0,1,Strongly agree,Strongly agree,8,7,2.5,5,0,.74463129
44,Male,Chile,0,1,Strongly disagree,Strongly disagree,4,1,1,10,1,.92879313
18,Female,China,,0,Strongly agree,Agree,6,8,4.75,8,0,.97768188
36,Female,China,1,1,Strongly agree,Strongly agree,6,2,2,6,0,.900078
63,Female,Norway,0,1,Strongly agree,Agree,5,7,1.5,3,0,.72936374
51,Male,Brazil,,0,Strongly agree,Agree,5,1,4.75,10,1,.66018897
33,Male,Canada,0,1,Agree,Strongly agree,7,6,2,8,1,.87141907
50,Female,China,1,1,Agree,Agree,9,8,2,1,0,.53235447
36,Male,Argentina,0,1,Strongly agree,Agree,3,6,2.75,5,1,.51406556
61,Male,Taiwan,1,1,Disagree,Strongly agree,5,3,1,10,1,.76902139
18,Female,China,,0,Strongly agree,Strongly agree,6,4,2.25,3,0,.68520492
25,Female,Netherlands,,0,Strongly agree,Strongly agree,7,10,2.5,2,0,.78562832
36,Female,China,0,1,Agree,Agree,6,5,1.5,5,0,.74658799
28,Female,Canada,0,1,Strongly agree,Strongly agree,8,6,3.25,3,0,.6642074
29,Female,Canada,1,1,Strongly agree,Strongly agree,3,6,3.5,3,0,.7615822
35,Female,South Korea,0,1,Agree,Agree,7,1,2.25,3,0,.74636334
29,Male,China,1,1,Strongly agree,Strongly agree,6,1,3.25,7,1,.59559798
48,Female,Greece,0,1,Strongly agree,Agree,8,8,4,0,0,.50434965
26,Female,Canada,,1,Strongly agree,Strongly agree,7,4,3.5,3,0,.64693421
46,Female,Taiwan,0,1,Agree,Agree,5,1,3.5,4,0,.88307953
38,Male,Malaysia,1,1,Agree,Agree,7,7,2.5,8,1,.68285173
31,Male,China,0,1,Agree,Agree,7,1,1.5,8,1,.67695111
18,Female,China,,0,Strongly agree,Strongly agree,6,6,2.5,2,0,.59556544
33,Female,Argentina,0,1,Agree,Agree,10,10,1.25,0,0,.60096097
26,Male,Canada,0,1,Agree,Agree,9,3,4,8,1,.85093707
47,Female,Malaysia,0,1,Agree,Agree,7,6,4.5,5,0,.78265595
31,Female,Japan,0,1,Agree,Agree,0,1,4,0,0,.77497619
46,Female,Brazil,0,1,Agree,Disagree,10,1,1.25,0,0,.71837384
41,Male,Chile,0,1,Strongly agree,Strongly agree,10,10,1.5,10,1,.78735447
34,Female,Brazil,,0,Strongly agree,Strongly disagree,10,1,2,0,0,.87394905
45,Male,Chile,1,1,Strongly agree,Strongly agree,10,7,4,10,1,.81597775
41,Female,Chile,0,1,Agree,Agree,5,4,3.25,5,0,.52674341
55,Female,Argentina,,0,Agree,Agree,10,10,5,1,0,.82348967
21,Male,Malaysia,,0,Disagree,Disagree,6,10,2.25,7,1,.79685557
56,Female,Mexico,,1,Strongly agree,Strongly agree,4,5,1.75,0,0,.50999063
54,Female,Chile,,0,Agree,Agree,7,2,4.25,0,0,.78076714
47,Male,Chile,1,1,Agree,Agree,7,6,4,10,1,.60403001
25,Female,Taiwan,1,1,Strongly agree,Strongly agree,3,1,2.75,2,0,.5289247
62,Male,Chile,,1,Agree,Strongly agree,8,7,2,5,1,.63695419
36,Male,Chile,1,1,Agree,Agree,8,8,2.75,10,1,.5842827
49,Female,Mexico,,1,Agree,Agree,10,1,1,0,0,.53670651
39,Female,Argentina,,0,Strongly agree,Strongly agree,10,10,2,3,0,.97555214
19,Male,China,,0,Agree,Strongly agree,4,6,3,7,1,.69138741
48,Female,Chile,0,1,Strongly agree,Agree,7,6,1.5,3,0,.69207931
32,Female,Malaysia,0,1,Strongly agree,Agree,10,10,4.5,0,0,.56438226
53,Male,Chile,0,1,Strongly agree,Strongly agree,10,10,5,10,1,.62219882
50,Female,Argentina,,1,,Strongly agree,4,6,1.5,0,0,.7861203
55,Female,Argentina,,0,Strongly agree,Strongly agree,0,1,2.5,0,0,.91335899
46,Female,Taiwan,0,1,Strongly agree,Strongly agree,9,7,3,0,0,.58913386
56,Male,Chile,1,1,Strongly agree,Strongly agree,8,9,3,6,1,.65965456
50,Female,Argentina,0,1,Agree,Disagree,8,5,2.5,0,0,.58847445
42,Female,Brazil,1,1,Strongly agree,Agree,5,1,3.5,5,0,.65129918
53,Male,Chile,0,1,Agree,Strongly agree,7,5,2.25,8,1,.89496392
23,Male,Taiwan,,0,Strongly agree,Strongly agree,4,3,2.25,6,1,.5452593
59,Male,Chile,1,1,Agree,Agree,8,8,1.25,10,1,.89275223
51,Male,Chile,0,1,Agree,Strongly agree,9,9,1.25,10,1,.62268519
44,Male,Taiwan,,0,Agree,Agree,1,2,5,10,1,.98602903
43,Female,Argentina,,0,Strongly agree,Disagree,6,6,2.5,5,0,.6596598
41,Female,Chile,,0,Strongly agree,Agree,3,6,2.5,0,0,.62124217
44,Male,Chile,1,1,Strongly agree,Strongly agree,10,10,1,10,1,.76206666
62,Male,Chile,,0,Strongly agree,Disagree,6,10,4.5,10,1,.65295053
44,Female,Japan,,0,Strongly agree,Strongly agree,0,1,3.5,5,0,.78917074
48,Female,Brazil,,0,Strongly agree,Agree,0,1,4,0,0,.78388637
40,Male,Argentina,,0,Strongly agree,,8,10,1.75,9,1,.73807544
60,Male,Chile,0,1,Agree,Strongly agree,5,5,1,10,1,.63276607
39,Female,Argentina,,0,Strongly disagree,Strongly disagree,0,1,4.25,2,0,.62263501
26,Female,Canada,0,1,Agree,Agree,6,3,3.5,0,0,.8312692
62,Male,Chile,0,1,Strongly agree,Strongly agree,10,7,2,10,1,.59385133
48,Female,Brazil,,0,Agree,Agree,5,1,4.25,0,0,.7107951
35,Female,Chile,,0,Agree,Strongly agree,10,1,3.25,2,0,.66482681
42,Male,Chile,0,1,Strongly agree,Agree,9,8,3.5,7,1,.634615
45,Male,Taiwan,0,1,Strongly agree,Strongly agree,7,10,5,10,1,.63561147
18,Female,China,,0,Strongly agree,Strongly agree,5,10,3.25,7,0,.75828296
47,Female,Brazil,,0,Strongly agree,Strongly agree,10,1,3,0,0,.7378599
42,Male,Chile,0,1,Strongly agree,Disagree,10,10,1,10,1,.9605273
45,Female,Chile,,0,Strongly agree,Strongly agree,9,8,2,1,0,.83211625
44,Female,Chile,,0,Strongly agree,Strongly agree,5,7,4,0,0,.9850561
60,Female,Chile,,0,Agree,Strongly agree,7,8,1.5,0,0,.92164439
47,Male,Chile,0,1,Strongly agree,Agree,8,8,1.75,10,1,.86817813
43,Female,Brazil,,0,Agree,Agree,4,4,5,0,0,.72434586
51,Female,Chile,,0,Strongly disagree,Strongly disagree,6,8,4.5,4,0,.50119954
47,Female,Chile,0,1,Agree,Agree,10,10,1.25,0,0,.96154165
26,Female,Argentina,0,1,Strongly agree,Strongly agree,7,6,2.5,3,0,.83459133
36,Female,Argentina,,0,Disagree,Disagree,4,7,5,0,0,.95956099
48,Male,Chile,,0,Strongly agree,Strongly agree,0,1,1,10,1,.57025933
43,Male,Argentina,,0,Agree,Agree,0,9,4,10,1,.91550249
44,Female,Portugal,0,1,Strongly agree,Agree,7,7,2.25,5,0,.50541008
41,Male,Chile,1,1,Strongly disagree,Strongly agree,10,10,1.75,10,1,.9303202
46,Female,Argentina,,0,Strongly disagree,Disagree,9,9,1.75,0,0,.5542146
26,Female,Canada,,0,Agree,Agree,1,5,2.75,3,0,.82404137
24,Male,China,,0,Agree,,0,5,3.5,5,1,.7697311
54,Female,Brazil,,1,Strongly agree,Disagree,0,8,4.25,10,0,.71804339
43,Male,Brazil,1,1,Agree,Agree,5,5,4,9,1,.52853262
34,Female,Mexico,,0,Agree,Agree,6,1,1,0,0,.68662465
30,Male,Poland,0,1,Agree,Agree,5,3,4.25,4,1,.98519671
41,Female,Taiwan,1,1,Strongly agree,Strongly agree,5,5,2,2,0,.75655675
30,Female,Japan,0,1,Agree,Agree,6,1,2.75,2,0,.56174994
35,Female,Taiwan,0,1,Strongly agree,Agree,5,5,1,5,0,.93925148
54,Male,Chile,,0,Strongly agree,Strongly agree,7,6,1.75,7,1,.52294493
37,Female,Chile,,0,Agree,Disagree,6,7,2.5,1,0,.93139732
59,Male,Chile,0,1,Agree,Agree,6,7,1,10,1,.89089096
39,Female,Chile,,0,Agree,Disagree,10,10,3.5,0,0,.76169461
25,Male,Australia,1,1,Strongly agree,Strongly agree,7,8,2.5,3,1,
53,Male,Chile,0,1,Agree,Agree,9,8,1.25,8,1,.70916933
28,Female,Canada,0,1,Strongly agree,Strongly agree,7,1,4.25,5,0,.6589703
30,Male,Spain,,0,Agree,Strongly agree,6,7,1.5,7,1,.58094358
51,Male,Chile,0,1,Agree,Disagree,6,6,1,10,1,.81800479
21,Male,China,0,1,Strongly agree,Agree,7,6,2.75,8,1,.63598746
39,Female,China,1,1,Strongly agree,Strongly agree,6,8,2.25,1,0,.73813897
23,Female,China,,0,Agree,Agree,5,6,1.5,4,0,.64334953
54,Female,Chile,,0,Strongly agree,Agree,5,5,5,0,0,.63706112
30,Female,Canada,1,1,Strongly agree,Strongly agree,9,9,3,1,0,.51615483
22,Female,Canada,,1,Strongly agree,Strongly agree,6,8,3,4,0,.59364897
46,Female,Brazil,,0,Strongly agree,,0,1,3.25,0,0,.66751975
21,Male,Mexico,1,1,Strongly agree,Strongly agree,7,8,2.25,9,1,.54339725
60,Male,Chile,0,1,Agree,Strongly agree,8,5,1.75,10,1,.78072804
42,Female,Brazil,,0,Agree,Disagree,7,6,2.25,0,0,.88513172
58,Male,Chile,,0,Disagree,Disagree,0,1,3.25,8,1,.88675416
26,Female,Canada,0,1,Strongly agree,Agree,6,8,3.5,3,0,.97268438
51,Male,Chile,1,1,Agree,Strongly agree,6,6,1.75,10,1,.65320963
44,Female,Chile,,0,Agree,Strongly agree,5,6,2,0,0,.55716735
49,Male,Chile,,0,Agree,Strongly agree,8,6,2.25,5,1,.67445606
35,Male,Chile,,0,Strongly agree,Strongly agree,10,8,3,7,1,.88232386
47,Female,Brazil,,0,Strongly agree,Agree,4,4,2,0,0,.78225011
35,Female,Brazil,,0,Strongly disagree,,7,1,5,0,0,.8939032
53,Female,Chile,0,1,Strongly agree,Strongly agree,9,9,1,5,0,.65646857
46,Male,Chile,0,1,,Strongly agree,10,10,2.25,10,1,.99102902
50,Female,Mexico,0,1,Agree,Strongly agree,8,7,1,0,0,.57178837
52,Male,Chile,0,1,Agree,Agree,8,7,1,5,1,.69768929
25,Female,Canada,0,1,Strongly agree,Strongly agree,7,7,3.75,5,0,.60105872
50,Female,Brazil,0,1,Agree,Agree,8,5,4,0,0,.68763053
29,Female,Argentina,0,1,Strongly agree,Strongly agree,8,7,3.5,1,0,.57950526
58,Female,Brazil,,0,Strongly agree,Strongly agree,5,1,1.75,0,0,.61735016
20,Female,Poland,,0,Agree,Agree,5,5,3,5,0,.75591737
35,Female,Brazil,,1,Agree,Agree,6,3,5,2,0,.91165066
50,Male,Chile,0,1,Strongly agree,Strongly agree,10,5,1.75,10,1,.93798029
21,Male,China,0,1,Strongly agree,Agree,7,8,3.75,10,1,.87229568
18,Male,Canada,,0,Agree,Agree,8,7,3.25,3,1,.83078456
46,Male,Chile,0,1,Agree,Strongly agree,8,9,1.25,10,1,.7992028
53,Male,Chile,1,1,Agree,Strongly agree,10,10,1,9,1,.70690233
20,Female,Argentina,,0,Strongly agree,Disagree,9,8,3.25,1,0,.65406162
44,Male,Brazil,,0,Agree,Agree,8,3,3,10,1,.92444086
43,Female,Poland,0,1,Agree,Agree,6,7,4.25,1,0,.95455939
52,Female,Chile,0,1,Agree,Agree,0,1,2,0,0,.70212257
42,Female,Mexico,,0,Strongly agree,Agree,7,7,2,0,0,.78506637
26,Female,Argentina,,0,Strongly agree,Disagree,10,6,4,2,0,.85132974
50,Male,Chile,0,1,Strongly agree,Strongly agree,8,8,2,9,1,.9903875
28,Female,Argentina,,0,Strongly agree,Agree,9,7,2.25,4,0,.7286647
33,Female,Argentina,0,1,Strongly agree,Strongly agree,7,7,2.75,3,0,.76244742
45,Male,Norway,0,1,Strongly agree,Agree,4,4,4.5,7,1,.81292886
20,Female,China,0,1,Strongly agree,Strongly agree,0,5,3.25,8,0,.56998861
26,Female,Argentina,,0,Strongly agree,,1,1,3,6,0,.70149297
24,Female,Argentina,,0,Agree,Strongly agree,5,4,3.5,1,0,.50457168
51,Female,Brazil,,0,Strongly agree,Agree,7,6,1.25,2,0,.94397563
40,Male,Chile,0,1,Strongly agree,Strongly agree,6,8,3.75,10,1,.86350811
31,Female,Argentina,0,1,Strongly agree,Strongly agree,10,4,2.5,2,0,.86534637
56,Female,Chile,,0,Agree,Agree,8,6,2,0,0,.80053222
58,Female,Taiwan,,0,Strongly agree,Strongly agree,5,5,1,2,0,.83849376
39,Female,Chile,,0,Strongly agree,Strongly agree,5,6,5,0,0,.6000042
64,Female,Mexico,0,1,Agree,Agree,9,9,1.75,1,0,.61200565
31,Female,Argentina,0,1,Strongly agree,Strongly agree,6,8,2.75,3,0,.52230847
31,Female,Mexico,,0,Agree,Agree,5,7,2,0,0,.87290549
23,Female,Canada,0,1,Strongly agree,Agree,10,4,2,1,0,.72547382
28,Female,Argentina,,0,Strongly agree,Disagree,3,2,4.75,6,0,.70720005
35,Female,Brazil,,0,Agree,Strongly disagree,10,1,3,0,0,.63230836
26,Male,Argentina,0,1,Agree,Agree,10,8,3,8,1,.69170421
40,Male,Chile,0,1,Agree,Agree,5,6,4,9,1,.55567151
45,Female,Chile,,0,Agree,Agree,9,7,2.25,0,0,.94097513
63,Female,Argentina,,1,Strongly agree,Disagree,7,5,3.75,0,0,.72212803
62,Male,Chile,0,1,Agree,Strongly agree,8,7,1,10,1,.50080377
62,Male,Chile,0,1,Agree,Agree,9,5,2.5,6,1,.5712446
47,Male,Chile,1,1,Strongly agree,Strongly agree,7,7,2,10,1,.56816298
32,Female,Canada,0,1,Agree,Agree,8,7,1.75,0,0,.70394731
60,Female,Chile,,0,Strongly agree,Strongly agree,0,5,1.75,0,0,.78634256
47,Female,Chile,0,1,Strongly agree,Strongly disagree,6,5,1.5,3,0,.74836707
51,Female,Argentina,0,1,,Agree,8,7,2.25,1,0,.64936179
33,Female,Argentina,0,1,Strongly agree,Strongly agree,9,7,1.75,2,0,.57976925
31,Female,Argentina,0,1,Strongly agree,Strongly agree,9,7,1.75,5,0,.71756327
42,Female,Chile,1,1,Strongly agree,Agree,10,10,2.5,0,0,.88984191
23,Female,Poland,0,1,Agree,Agree,8,5,2.75,0,0,.96397084
51,Female,Mexico,,0,Strongly agree,Strongly agree,5,6,2.25,6,0,.75542355
51,Female,Brazil,,0,,,10,9,3.75,0,0,.59858733
21,Female,China,,0,Strongly agree,Strongly agree,10,1,1,5,0,.60974365
33,Female,Argentina,0,1,Strongly agree,Strongly agree,9,2,3,4,0,.5435828
27,Male,Spain,1,1,,Agree,10,10,2,10,1,.70117569
46,Male,Chile,0,1,Strongly agree,Strongly agree,10,5,1,10,1,.76318383
52,Female,Brazil,,0,Agree,Agree,10,1,3.5,0,0,.88186008
32,Female,Argentina,,0,Strongly agree,Disagree,4,4,2.5,2,0,.95288104
33,Male,Argentina,0,1,Agree,Agree,7,7,1.75,7,1,.90507716
34,Female,China,,0,Strongly agree,Agree,1,5,3.5,6,0,.52938396
32,Male,Canada,0,1,Strongly agree,Agree,9,9,2.75,7,1,.63856769
51,Male,Chile,,0,Strongly agree,Strongly agree,8,8,2,10,1,.55110735
25,Female,Argentina,,0,Strongly agree,Strongly agree,8,8,2.25,2,0,.68428218
52,Female,Chile,,0,Agree,Agree,2,3,4.5,0,0,.94154304
38,Female,Mexico,,1,Strongly agree,Strongly agree,10,10,1.5,0,0,.89550787
25,Female,Argentina,,0,Strongly agree,Strongly agree,8,10,3,0,0,.89320797
20,Male,Canada,,1,Strongly agree,Strongly agree,5,7,4,7,1,.85246295
32,Female,Argentina,0,1,Strongly agree,Agree,8,10,2.25,1,0,.65834457
49,Female,Chile,1,1,Agree,Strongly disagree,6,2,2.5,8,0,.9850989
43,Male,Chile,0,1,Strongly disagree,Disagree,5,6,2,10,1,.54459774
35,Male,Chile,0,1,Strongly agree,Strongly agree,8,7,1.75,10,1,.50549453
61,Female,Argentina,1,1,Strongly disagree,,4,7,2,0,0,.51527691
57,Male,Brazil,1,1,Strongly agree,Strongly agree,8,6,1,10,1,.75456518
47,Male,Chile,1,1,Strongly agree,Agree,9,7,1.75,10,1,.80775183
50,Female,Brazil,,0,Agree,Disagree,5,1,5,0,0,.8543005
56,Female,Mexico,,0,Strongly agree,Disagree,7,8,1,0,0,.85521013
64,Male,Chile,1,1,Agree,Agree,8,8,1.5,10,1,.57371342
31,Female,Japan,0,1,Agree,Agree,6,6,1,4,0,.91862208
33,Female,Argentina,0,1,Strongly agree,,10,6,2.5,5,0,.6812892
32,Male,Canada,,0,Strongly agree,Strongly disagree,5,5,4,5,1,.90215695
58,Female,Brazil,,0,Strongly agree,Agree,10,7,2,0,0,.64778006
49,Female,Brazil,1,1,Agree,Agree,6,8,2.5,0,0,.94708699
61,Female,Portugal,,0,Strongly agree,Strongly agree,5,5,2.75,0,0,.62513632
56,Female,Chile,0,1,Strongly agree,Agree,9,9,2.75,5,0,.52828735
50,Male,Chile,,0,Agree,Agree,7,4,2.5,5,1,.90703213
22,Male,Canada,1,1,Disagree,Disagree,7,8,3,8,1,.61287177
31,Female,Japan,0,1,Agree,Agree,2,3,3.5,0,0,.89999086
53,Male,Chile,0,1,Strongly agree,Strongly agree,9,6,1.5,10,1,.62796271
30,Female,Argentina,0,1,Strongly agree,Strongly agree,7,7,1.5,2,0,.96541858
35,Female,Portugal,1,1,Strongly agree,Strongly agree,9,5,2.25,0,0,.56681949
51,Female,Poland,0,1,Agree,Agree,0,5,2.75,5,0,.6576106
31,Female,Argentina,0,1,Strongly agree,Disagree,9,8,2.5,0,0,.93556118
33,Female,Argentina,0,1,Strongly agree,Strongly agree,1,4,2.5,4,0,.93481064
34,Male,Chile,,0,Agree,Agree,7,4,3,10,1,.80245358
51,Female,Brazil,,0,Strongly agree,Disagree,10,1,5,0,0,.80462849
33,Female,Argentina,0,1,Strongly agree,Agree,6,5,2.25,2,0,.96231312
46,Male,Chile,0,1,Strongly agree,Strongly agree,2,6,1.25,8,1,.56532198
60,Female,Chile,,0,Strongly agree,Agree,8,8,3.25,0,0,.83022296
53,Male,Chile,0,1,Agree,Agree,10,10,2.5,10,1,.87060821
56,Female,Chile,,0,Strongly agree,Strongly disagree,8,9,2.75,6,0,.69042009
51,Female,Brazil,0,1,Strongly disagree,Strongly agree,4,3,5,2,0,.90442473
18,Female,China,,0,Strongly agree,Strongly agree,0,3,4,6,0,.62194151
39,Female,Greece,0,1,Strongly agree,Agree,9,7,2.25,0,0,.75311649
57,Female,Mexico,1,1,Strongly agree,Strongly agree,9,10,3.25,4,0,.70672965
45,Female,Brazil,,1,Strongly agree,Strongly agree,5,7,2.5,0,0,.62121004
50,Female,Brazil,0,1,Strongly agree,Strongly disagree,6,2,2.5,0,0,.71834165
20,Female,Malaysia,,0,Agree,Disagree,1,5,3,8,0,.60248554
43,Male,Chile,1,1,,Strongly agree,10,6,4.25,10,1,.86508942
44,Female,Chile,,0,Strongly disagree,Strongly disagree,5,5,1.75,0,0,.97186595
55,Female,Greece,,1,Strongly agree,Strongly agree,7,3,3,0,0,.60074317
47,Female,Chile,0,1,Strongly agree,Strongly agree,8,6,2.75,2,0,.51364255
54,Female,Brazil,,0,Strongly agree,Strongly agree,7,7,3.25,0,0,.90320915
54,Female,Mexico,0,1,Agree,Agree,6,8,5,0,0,.7989893
25,Female,China,,0,Strongly agree,Agree,8,3,5,4,0,.61565673
35,Male,Chile,0,1,Strongly agree,Strongly agree,10,10,1,7,1,.69339824
58,Male,Chile,,0,Strongly agree,Disagree,9,1,4.25,10,1,.67849052
57,Female,Brazil,,1,Strongly agree,Strongly agree,9,2,1,0,0,.57297772
28,Male,Sweden,1,1,Strongly agree,Strongly agree,9,8,4,9,1,.80925506
46,Male,Chile,0,1,Disagree,Agree,2,8,3.25,7,1,.82795185
26,Female,Argentina,0,1,Strongly agree,Strongly agree,8,3,2.75,6,0,.94355208
30,Male,Canada,0,1,Agree,Strongly agree,10,10,3.75,10,1,.9014523
33,Male,Taiwan,1,1,Agree,Agree,0,1,5,5,1,.68533587
62,Female,Mexico,,0,Strongly agree,Strongly agree,10,1,1,0,0,.57377017
41,Female,Chile,,0,Agree,Agree,10,4,3,3,0,.55878532
32,Female,Argentina,1,1,Strongly agree,Strongly agree,8,7,2.75,2,0,.67970699
19,Male,Spain,0,1,Agree,Strongly agree,8,7,2.25,8,1,.9625681
28,Female,Argentina,0,1,Strongly agree,Strongly agree,0,3,3.75,2,0,.62043417
47,Female,Malaysia,0,1,Strongly agree,Agree,8,4,2,2,0,.87584835
44,Male,Chile,0,1,Agree,Agree,9,4,4.25,10,1,.5564211
48,Male,Taiwan,1,1,Agree,Agree,3,3,4.75,8,1,.68873841
59,Female,Mexico,,0,Strongly agree,Agree,6,5,2.25,0,0,.68180674
37,Male,Poland,1,1,Strongly agree,Agree,6,5,3,5,1,.51607257
24,Female,China,0,1,Strongly agree,Agree,6,5,3,4,0,.50686032
25,Male,Sweden,0,1,,Agree,7,3,2.25,6,1,.56222206
32,Female,Argentina,0,1,Strongly agree,Agree,7,5,2,0,0,.58442187
32,Female,Argentina,0,1,Strongly agree,Strongly agree,5,6,3.75,1,0,.58377951
49,Male,Taiwan,1,1,Strongly agree,Strongly agree,10,8,2,8,1,.73297203
49,Male,Malaysia,1,1,Agree,Agree,7,7,4.75,8,1,.60824418
35,Female,China,0,1,Strongly agree,Strongly agree,0,3,1.25,0,0,.68893147
52,Female,Chile,1,1,Strongly agree,Disagree,10,6,4,0,0,.57307106
52,Male,Chile,0,1,Disagree,Disagree,6,7,1.5,9,1,.88520801
30,Female,Argentina,0,1,Strongly agree,Agree,6,6,3.25,2,0,.67876083
50,Female,Mexico,,0,Strongly disagree,Strongly disagree,6,8,2,5,0,.50247955
52,Female,Poland,,0,Agree,Strongly agree,4,3,2.75,1,0,.94276738
25,Female,Argentina,0,1,Strongly agree,Strongly agree,5,3,2,4,0,.87716424
47,Female,Malaysia,0,1,Strongly agree,Strongly agree,7,5,4.25,0,0,.62520134
32,Female,Argentina,0,1,Strongly agree,Strongly agree,6,6,2.25,2,0,.78382933
55,Female,Brazil,,0,Agree,Agree,1,6,2,0,0,.52998978
40,Female,Singapore,0,1,Agree,Agree,10,10,4.5,2,0,.80380392
42,Male,Chile,0,1,Strongly agree,Strongly agree,4,7,1.5,7,1,.98150927
60,Male,Chile,1,1,Strongly agree,Strongly agree,6,6,1.5,10,1,.60046721
54,Female,Czech Republic,0,1,Strongly agree,Strongly agree,7,6,1.25,4,0,.83961594
18,Male,China,,0,Agree,Agree,8,4,1,10,1,.65541255
51,Female,Chile,0,1,Strongly agree,Agree,0,5,1.5,0,0,.57101774
44,Male,Chile,,0,Agree,Strongly agree,6,5,1.75,9,1,.91765088
53,Female,Mexico,0,1,Strongly agree,Strongly agree,10,1,1,0,0,.9050796
45,Female,Japan,0,1,Agree,Strongly agree,5,5,1.25,5,0,.89294946
41,Female,Mexico,,0,Strongly agree,Strongly agree,8,8,2,1,0,.86043924
44,Female,Chile,0,1,Agree,Agree,5,6,1.75,0,0,.97417915
32,Female,Malaysia,0,1,Agree,Agree,7,8,3.25,4,0,.79400688
29,Male,Taiwan,1,1,Strongly agree,Strongly agree,7,7,1.5,5,1,.86210692
37,Female,Japan,0,1,Disagree,Agree,5,8,2,3,0,.73111844
29,Male,China,0,1,Agree,Agree,6,6,1.75,7,1,.82952815
35,Male,China,0,1,Strongly agree,Disagree,10,10,2.75,10,1,.92025113
42,Female,Japan,1,1,Agree,Agree,8,2,1.75,2,0,.6881721
43,Female,Japan,0,1,Agree,Agree,3,2,2,5,0,.96761525
50,Male,China,0,1,Disagree,Strongly agree,5,6,2.75,7,1,.778485
35,Male,Chile,0,1,Strongly agree,Strongly agree,10,10,1,7,1,.91903883
57,Female,Taiwan,0,1,Agree,Agree,4,6,4.5,5,0,.731583
49,Female,Singapore,0,1,Agree,Agree,7,7,4,3,0,.57123256
59,Male,Chile,0,1,Strongly agree,Disagree,10,10,2,7,1,.98851049
31,Female,Argentina,1,1,Strongly agree,Strongly agree,9,7,1.75,3,0,.65568477
56,Male,Chile,,0,Strongly agree,Agree,8,8,2,10,1,.85635239
39,Male,Portugal,,0,Strongly agree,Strongly agree,8,9,4.25,7,1,.70742989
26,Male,Taiwan,0,1,Strongly agree,Agree,5,6,2.75,9,1,.90520155
48,Male,Chile,0,1,Strongly agree,Strongly agree,10,7,5,10,1,.80273694
62,Female,Brazil,,0,Agree,Strongly agree,0,1,4,2,0,.5098837
47,Female,Brazil,1,1,Strongly agree,Strongly agree,10,5,2.25,0,0,.81389439
45,Female,Singapore,0,1,Agree,Strongly agree,7,8,2.5,2,0,.6437782
57,Female,Mexico,,0,Strongly agree,Strongly agree,9,9,1.25,0,0,.85529232
27,Female,Argentina,,1,Strongly agree,Strongly agree,10,5,3,4,0,.51316065
57,Male,Chile,0,1,Agree,Agree,8,8,2.75,5,1,.51887429
29,Female,Argentina,,0,,,6,5,3.25,2,0,.75078917
56,Female,Taiwan,0,1,Strongly agree,Strongly agree,8,4,2,6,0,.76046365
38,Female,Japan,0,1,Agree,Agree,2,3,3.75,2,0,.92300886
43,Female,Japan,0,1,Agree,Agree,0,1,1.75,7,0,.92554253
25,Male,Canada,0,1,Agree,Agree,7,5,1.5,6,1,.75943029
26,Female,Japan,0,1,Agree,Agree,5,6,2.5,5,0,.60522258
27,Female,Argentina,0,1,Agree,Agree,7,7,2,2,0,.77101094
28,Female,Argentina,0,1,Strongly disagree,Strongly agree,9,7,2.25,0,0,.86655509
26,Male,Argentina,0,1,Disagree,Disagree,6,5,2.5,5,1,.57447368
57,Female,Malaysia,,0,Strongly agree,Strongly agree,7,6,2.5,3,0,.55643147
53,Male,Chile,1,1,Agree,Agree,8,8,1.5,10,1,.85607654
52,Male,Chile,,0,Strongly agree,Agree,7,6,2,10,1,.93193841
35,Female,Denmark,0,1,Disagree,Agree,9,9,1.5,1,0,.57181746
